"prob_id","raw_deepseek_ocr","raw_deepseek_ocr2"
"2024_odd_common_11","<|ref|>sub_title<|/ref|><|det|>[[55, 60, 896, 152]]<|/det|>
11. 공차가 0이 아닌 등차수열 {aₙ}에 대하여 

<|ref|>equation<|/ref|><|det|>[[206, 260, 735, 451]]<|/det|>
\[
|a_6| = a_8, \quad \sum_{k=1}^{5} \frac{1}{a_k a_{k+1}} = \frac{5}{96}
\]

<|ref|>equation<|/ref|><|det|>[[99, 560, 600, 740]]<|/det|>
일 때, \(\sum_{k=1}^{15} a_k\)의 값은? [4점]

<|ref|>text<|/ref|><|det|>[[95, 850, 207, 920]]<|/det|>
① 60 

<|ref|>text<|/ref|><|det|>[[320, 850, 430, 920]]<|/det|>
② 65 

<|ref|>text<|/ref|><|det|>[[546, 850, 656, 920]]<|/det|>
③ 70 

<|ref|>text<|/ref|><|det|>[[770, 850, 880, 920]]<|/det|>
④ 75","<|ref|>text<|/ref|><|det|>[[50, 58, 892, 170]]<|/det|>
11. 공차가 0이 아닌 등차수열  \( \{a_{n}\} \)  에 대하여 

<|ref|>equation<|/ref|><|det|>[[206, 264, 732, 456]]<|/det|>
\[|a_6| = a_8, \quad \sum_{k=1}^{5} \frac{1}{a_k a_{k+1}} = \frac{5}{96}\]

<|ref|>text<|/ref|><|det|>[[98, 560, 600, 752]]<|/det|>
일 때, \(\sum_{k=1}^{15} a_k\) 의 값은? [4점] 

<|ref|>text<|/ref|><|det|>[[95, 852, 209, 933]]<|/det|>
① 60 

<|ref|>text<|/ref|><|det|>[[319, 852, 433, 933]]<|/det|>
② 65 

<|ref|>text<|/ref|><|det|>[[545, 852, 657, 933]]<|/det|>
③ 70 

<|ref|>text<|/ref|><|det|>[[770, 852, 885, 933]]<|/det|>
④ 75"
"2024_odd_common_12","<|ref|>text<|/ref|><|det|>[[40, 66, 970, 150]]<|/det|>
12. 함수 \(f(x) = \frac{1}{9}x(x-6)(x-9)\)와 실수 \(t\) (\(0 < t < 6\))에 대하여 

<|ref|>text<|/ref|><|det|>[[72, 196, 258, 258]]<|/det|>
함수 \(g(x)\)는 

<|ref|>equation<|/ref|><|det|>[[155, 340, 655, 525]]<|/det|>
\[g(x) = \begin{cases} f(x) & (x < t) \\ -(x-t) + f(t) & (x \geq t) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[72, 601, 916, 744]]<|/det|>
이다. 함수 \(y=g(x)\)의 그래프와 \(x\) 축으로 둘러싸인 영역의 넓이의 최댓값은? [4점] 

<|ref|>equation<|/ref|><|det|>[[70, 817, 915, 925]]<|/det|>
\[① \quad \frac{125}{4} \quad ② \quad \frac{127}{4} \quad ③ \quad \frac{129}{4} \quad ④ \quad \frac{131}{4} \quad ⑤ \quad \frac{133}{4}\]","<|ref|>text<|/ref|><|det|>[[35, 61, 963, 260]]<|/det|>
12. 함수  \( f(x)=\frac{1}{9}x(x-6)(x-9) \)  와 실수  \( t(0<t<6) \) 에 대하여
합수  \( g(x) \) 는

<|ref|>equation<|/ref|><|det|>[[152, 333, 644, 527]]<|/det|>
 \[ g(x)=\left\{\begin{aligned}&f(x)&&(x<t)\\ &-&(x-t)+f(t)&&(x\geq t)\end{aligned}\right. \] 

<|ref|>text<|/ref|><|det|>[[70, 602, 914, 750]]<|/det|>
이다. 함수  \( y=g(x) \) 의 그래프와 x축으로 둘러싸인 영역의 넓이의 최댓값은? [4점]

<|ref|>equation<|/ref|><|det|>[[70, 812, 904, 933]]<|/det|>
 \[ \textcircled{1}\quad\frac{125}{4}\quad\textcircled{2}\quad\frac{127}{4}\quad\textcircled{3}\quad\frac{129}{4}\quad\textcircled{4}\quad\frac{131}{4}\quad\textcircled{5}\quad\frac{133}{4} \]"
"2024_odd_common_13","<|ref|>sub_title<|/ref|><|det|>[[51, 46, 304, 81]]<|/det|>
## 13. 그림과 같이 

<|ref|>equation<|/ref|><|det|>[[168, 131, 911, 190]]<|/det|>
\[ \overline{AB} = 3, \quad \overline{BC} = \sqrt{13}, \quad \overline{AD} \times \overline{CD} = 9, \quad \angle BAC = \frac{\pi}{3} \]

<|ref|>text<|/ref|><|det|>[[83, 226, 944, 363]]<|/det|>
인 사각형 ABCD가 있다. 삼각형 ABC의 넓이를 \(S_1\), 삼각형 ACD의 넓이를 \(S_2\)라 하고, 삼각형 ACD의 외접원의 반지름의 길이를 \(R\)이라 하자. 

<|ref|>equation<|/ref|><|det|>[[85, 375, 730, 443]]<|/det|>
\[ S_2 = \frac{5}{6} S_1 \text{일 때, } \frac{R}{\sin(\angle ADC)} \text{의 값은? [4점]} \]

<|ref|>image<|/ref|><|det|>[[312, 495, 760, 824]]<|/det|>","<|ref|>sub_title<|/ref|><|det|>[[50, 49, 300, 82]]<|/det|>
## 13. 그림과 같이

<|ref|>equation<|/ref|><|det|>[[165, 133, 911, 189]]<|/det|>
 \[ \overline{AB}=3,\quad\overline{BC}=\sqrt{13},\quad\overline{AD}\times\overline{CD}=9,\quad\angle BAC=\frac{\pi}{3} \] 

<|ref|>text<|/ref|><|det|>[[82, 229, 944, 363]]<|/det|>
인 사각형 ABCD가 있다. 삼각형 ABC의 넓이를  \( S_{1} \) ,
삼각형 ACD의 넓이를  \( S_{2} \)  라 하고, 삼각형 ACD의 외접원의
반지름의 길이를 R 이라 하자.

<|ref|>text<|/ref|><|det|>[[84, 377, 730, 440]]<|/det|>
 \( S_{2}=\frac{5}{6}S_{1} \)  일 때,  \( \frac{R}{\sin(\angle ADC)} \)  의 값은? [4점]

<|ref|>image<|/ref|><|det|>[[317, 493, 755, 816]]<|/det|>


<|ref|>text<|/ref|><|det|>[[78, 870, 904, 937]]<|/det|>
①  \( \frac{54}{25} \)  ②  \( \frac{117}{50} \)  ③  \( \frac{63}{25} \)  ④  \( \frac{27}{10} \)  ⑤  \( \frac{72}{25} \)"
"2024_odd_common_14","<|ref|>text<|/ref|><|det|>[[39, 50, 666, 100]]<|/det|>
14. 두 자연수 \(a, b\)에 대하여 함수 \(f(x)\)는 

<|ref|>equation<|/ref|><|det|>[[152, 163, 682, 320]]<|/det|>
\[f(x) = \begin{cases} 2x^3 - 6x + 1 & (x \leq 2) \\ a(x-2)(x-b) + 9 & (x > 2) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[70, 391, 960, 505]]<|/det|>
이다. 실수 \(t\)에 대하여 함수 \(y = f(x)\)의 그래프와 직선 \(y = t\)가 만나는 점의 개수를 \(g(t)\)라 하자. 

<|ref|>equation<|/ref|><|det|>[[152, 567, 583, 641]]<|/det|>
\[g(k) + \lim_{t \to k-} g(t) + \lim_{t \to k+} g(t) = 9\]

<|ref|>text<|/ref|><|det|>[[70, 699, 925, 815]]<|/det|>
를 만족시키는 실수 \(k\)의 개수가 1이 되도록 하는 두 자연수 \(a, b\)의 순서쌍 \((a, b)\)에 대하여 \(a+b\)의 최댓값은? [4점] 

<|ref|>text<|/ref|><|det|>[[70, 875, 863, 920]]<|/det|>
① 51 ② 52 ③ 53 ④ 54 ⑤ 55","<|ref|>text<|/ref|><|det|>[[35, 50, 657, 101]]<|/det|>
14. 두 자연수 a, b에 대하여 함수 f(x)는

<|ref|>equation<|/ref|><|det|>[[147, 168, 675, 325]]<|/det|>
 \[ f(x)=\left\{\begin{aligned}&2x^{3}-6x+1&(x\leq2)\\ &a(x-2)(x-b)+9&(x>2)\end{aligned}\right. \] 

<|ref|>text<|/ref|><|det|>[[66, 392, 957, 512]]<|/det|>
이다. 실수 t에 대하여 함수  \( y = f(x) \) 의 그래프와 직선 y = t가 만나는 점의 개수를  \( g(t) \) 라 하자.

<|ref|>equation<|/ref|><|det|>[[149, 567, 583, 648]]<|/det|>
 \[ g(k)+\lim_{t\to k^{-}}g(t)+\lim_{t\to k^{+}}g(t)=9 \] 

<|ref|>text<|/ref|><|det|>[[66, 703, 928, 822]]<|/det|>
를 만족시키는 실수 k의 개수가 1이 되도록 하는 두 자연수 a, b의 순서쌍  \( (a, b) \) 에 대하여  \( a + b \) 의 최댓값은? [4점]

<|ref|>text<|/ref|><|det|>[[66, 875, 860, 925]]<|/det|>
① 51 ② 52 ③ 53 ④ 54 ⑤ 55"
"2024_odd_common_15","<|ref|>text<|/ref|><|det|>[[52, 60, 951, 135]]<|/det|>
15. 첫째항이 자연수인 수열 {a_n}이 모든 자연수 n에 대하여 

<|ref|>equation<|/ref|><|det|>[[168, 228, 714, 512]]<|/det|>
\[
a_{n+1} = \begin{cases} 2^{a_n} & (a_n \text{이 } \text{홀수인 경우}) \\ \frac{1}{2}a_n & (a_n \text{이 } \text{짝수인 경우}) \end{cases}
\]

<|ref|>text<|/ref|><|det|>[[85, 600, 940, 770]]<|/det|>
를 만족시킬 때, \(a_6 + a_7 = 3\)이 되도록 하는 모든 \(a_1\)의 값의
합은? [4점] 

<|ref|>text<|/ref|><|det|>[[81, 850, 911, 911]]<|/det|>
① 139 ② 146 ③ 153 ④ 160 ⑤ 167","<|ref|>text<|/ref|><|det|>[[49, 56, 949, 130]]<|/det|>
15. 첫째항이 자연수인 수열  \( \{a_{n}\} \)  이 모든 자연수 n에 대하여 

<|ref|>equation<|/ref|><|det|>[[167, 220, 710, 520]]<|/det|>
\[a_{n+1} = \begin{cases} 2^{a_n} & (a_n \text{이 홀수인 경우}) \\ \frac{1}{2}a_n & (a_n \text{이 짝수인 경우}) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[85, 602, 942, 777]]<|/det|>
를 만족시킬 때, \(a_6 + a_7 = 3\)이 되도록 하는 모든 \(a_1\)의 값의 합은? [4점] 

<|ref|>text<|/ref|><|det|>[[85, 853, 191, 920]]<|/det|>
① 139 

<|ref|>text<|/ref|><|det|>[[263, 853, 369, 920]]<|/det|>
② 146 

<|ref|>text<|/ref|><|det|>[[444, 853, 551, 920]]<|/det|>
③ 153 

<|ref|>text<|/ref|><|det|>[[624, 853, 730, 920]]<|/det|>
④ 160 

<|ref|>text<|/ref|><|det|>[[803, 853, 910, 920]]<|/det|>
⑤ 167"
"2024_odd_common_16","<|ref|>text<|/ref|><|det|>[[40, 24, 944, 180]]<|/det|>
16. 방정식 \(3^{x-8} = \left(\frac{1}{27}\right)^x\)을 만족시키는 실수 \(x\)의 값을 구하시오. 

<|ref|>text<|/ref|><|det|>[[874, 600, 945, 692]]<|/det|>
[3점]","<|ref|>text<|/ref|><|det|>[[35, 0, 945, 999]]<|/det|>
16. 방정식  \( 3^{x-8} = \left( \frac{1}{27} \right)^x \) 을 만족시키는 실수 x의 값을 구하시오.

[3점]"
"2024_odd_common_17","<|ref|>text<|/ref|><|det|>[[40, 0, 950, 120]]<|/det|>
17. 함수 \(f(x) = (x+1)(x^2+3)\) 에 대하여 \(f'(1)\) 의 값을 구하시오. 

<|ref|>text<|/ref|><|det|>[[875, 135, 950, 210]]<|/det|>
[3점]","<|ref|>text<|/ref|><|det|>[[35, 0, 944, 360]]<|/det|>
17. 함수  \( f(x)=(x+1)(x^{2}+3) \)  에 대하여  \( f'(1) \)  의 값을 구하시오.

<|ref|>text<|/ref|><|det|>[[870, 600, 944, 730]]<|/det|>
[3점]"
"2024_odd_common_18","<|ref|>text<|/ref|><|det|>[[57, 57, 690, 180]]<|/det|>
18. 두 수열 {aₙ}, {bₙ}에 대하여 

<|ref|>equation<|/ref|><|det|>[[203, 320, 940, 560]]<|/det|>
\[
\sum_{k=1}^{10} a_k = \sum_{k=1}^{10} (2b_k - 1), \quad \sum_{k=1}^{10} (3a_k + b_k) = 33
\]

<|ref|>text<|/ref|><|det|>[[99, 690, 771, 930]]<|/det|>
일 때, \(\sum_{k=1}^{10} b_k\)의 값을 구하시오. [3점]","<|ref|>text<|/ref|><|det|>[[50, 50, 688, 195]]<|/det|>
18. 구 수열  \( \{a_{n}\}, \{b_{n}\} \)  에 대하여 

<|ref|>equation<|/ref|><|det|>[[202, 320, 952, 560]]<|/det|>
\[ \sum_{k=1}^{10} a_k = \sum_{k=1}^{10} (2b_k - 1), \quad \sum_{k=1}^{10} (3a_k + b_k) = 33 \]

<|ref|>text<|/ref|><|det|>[[99, 698, 775, 930]]<|/det|>
일 때, \(\sum_{k=1}^{10} b_k\) 의 값을 구하시오. [3점]"
"2024_odd_common_19","<|ref|>text<|/ref|><|det|>[[53, 30, 900, 201]]<|/det|>
19. 함수 \(f(x) = \sin \frac{\pi}{4}x\)라 할 때, \(0 < x < 16\)에서 부등식 

<|ref|>equation<|/ref|><|det|>[[170, 410, 481, 610]]<|/det|>
\[
f(2+x)f(2-x) < \frac{1}{4}
\]

<|ref|>text<|/ref|><|det|>[[87, 731, 953, 841]]<|/det|>
을 만족시키는 모든 자연수 \(x\)의 값의 합을 구하시오. [3점]","<|ref|>text<|/ref|><|det|>[[50, 0, 895, 201]]<|/det|>
19. 함수  \( f(x)=\sin\frac{\pi}{4}x \)  라 할 때, 0<x<16에서 부등식

<|ref|>equation<|/ref|><|det|>[[166, 400, 480, 625]]<|/det|>
 \[ f(2+x)f(2-x)<\frac{1}{4} \] 

<|ref|>text<|/ref|><|det|>[[85, 777, 952, 911]]<|/det|>
을 만족시키는 모든 자연수 x 의 값의 합을 구하시오. [3점]"
"2024_odd_common_20","<|ref|>text<|/ref|><|det|>[[39, 50, 720, 150]]<|/det|>
20. \(a > \sqrt{2}\) 인 실수 \(a\)에 대하여 함수 \(f(x)\)를 

<|ref|>equation<|/ref|><|det|>[[159, 264, 485, 347]]<|/det|>
\[f(x) = -x^3 + ax^2 + 2x\]

<|ref|>text<|/ref|><|det|>[[75, 450, 863, 512]]<|/det|>
라 하자. 곡선 \(y=f(x)\) 위의 점 \(O(0,0)\)에서의 접선이 

<|ref|>text<|/ref|><|det|>[[75, 550, 916, 620]]<|/det|>
곡선 \(y=f(x)\)와 만나는 점 중 \(O\)가 아닌 점을 \(A\)라 하고, 

<|ref|>text<|/ref|><|det|>[[75, 657, 945, 728]]<|/det|>
곡선 \(y=f(x)\) 위의 점 \(A\)에서의 접선이 \(x\)축과 만나는 점을 

<|ref|>text<|/ref|><|det|>[[75, 765, 981, 835]]<|/det|>
B라 하자. 점 A가 선분 OB를 지름으로 하는 원 위의 점일 때,","<|ref|>text<|/ref|><|det|>[[33, 50, 714, 152]]<|/det|>
20.  \( a > \sqrt{2} \)  인 실수 a에 대하여 함수  \( f(x) \) 를 

<|ref|>equation<|/ref|><|det|>[[156, 260, 481, 364]]<|/det|>
\[f(x) = -x^3 + ax^2 + 2x\]

<|ref|>text<|/ref|><|det|>[[71, 450, 991, 999]]<|/det|>
라 하자. 곡선  \( y = f(x) \)  위의 점  \( O(0, 0) \) 에서의 접선이 곡선  \( y = f(x) \) 와 만나는 점 중 O가 아닌 점을 A라 하고, 곡선  \( y = f(x) \) 위의 점 A에서의 접선이 x축과 만나는 점을 B라 하자. 점 A가 선분 OB를 지름으로 하는 원 위의 접일 때,  \( \overline{OA} \times \overline{AB} \) 의 각은 곡선의 길이를 [A]로"
"2024_odd_common_21","<|ref|>text<|/ref|><|det|>[[54, 60, 844, 144]]<|/det|>
21. 양수 \(a\)에 대하여 \(x \ge -1\)에서 정의된 함수 \(f(x)\)는 

<|ref|>equation<|/ref|><|det|>[[165, 255, 710, 515]]<|/det|>
\[f(x) = \begin{cases} -x^2 + 6x & (-1 \le x < 6) \\ a \log_4(x-5) & (x \ge 6) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[87, 620, 950, 911]]<|/det|>
이다. \(t \ge 0\)인 실수 \(t\)에 대하여 닫힌구간 \([t-1, t+1]\)에서의
\(f(x)\)의 최댓값을 \(g(t)\)라 하자. 구간 \([0, \infty)\)에서 함수 \(g(t)\)의
최솟값이 5가 되도록 하는 양수 \(a\)의 최솟값을 구하시오. [4점]","<|ref|>text<|/ref|><|det|>[[48, 58, 842, 149]]<|/det|>
21. \({}^{a}\) 에 대하여  \(x \geq -1\) 에서 정의된 함수  \(f(x)\) 는

<|ref|>equation<|/ref|><|det|>[[164, 255, 700, 520]]<|/det|>
 \[ f(x)=\left\{\begin{array}{l l}{-x^{2}+6x}&{\quad(-1\leq x<6)}\\ {a\log_{4}(x-5)}&{\quad(x\geq6)}\end{array}\right. \] 

<|ref|>text<|/ref|><|det|>[[81, 622, 955, 930]]<|/det|>
이다.  \( t \geq 0 \)  일 실수  \( t \)  에 대하여 닫힌구간  \( [t-1, t+1] \)  에서의  \( f(x) \) 의 최댓값을  \( g(t) \) 라 하자. 구간  \( [0, \infty) \) 에서 함수  \( g(t) \) 의 최솟값이 5가 되도록 하는 양수  \( a \) 의 최솟값을 구하시오. [4점]"
"2024_odd_common_22","<|ref|>text<|/ref|><|det|>[[37, 58, 875, 225]]<|/det|>
22. 최고차하의 계수가 1인 삼차함수 \(f(x)\)가 다음 조건을 만족시킨다. 

<|ref|>text<|/ref|><|det|>[[103, 352, 390, 420]]<|/det|>
함수 \(f(x)\)에 대하여 

<|ref|>equation<|/ref|><|det|>[[150, 465, 444, 533]]<|/det|>
\[f(k-1)f(k+1) < 0\]

<|ref|>text<|/ref|><|det|>[[103, 570, 700, 643]]<|/det|>
을 만족시키는 정수 \(k\)는 존재하지 않는다. 

<|ref|>equation<|/ref|><|det|>[[73, 770, 960, 915]]<|/det|>
\[f' \left( -\frac{1}{4} \right) = -\frac{1}{4}, \quad f' \left( \frac{1}{4} \right) < 0 \text{일 때, } f(8) \text{의 값을 구하시오. [4점]}\]","<|ref|>text<|/ref|><|det|>[[35, 55, 870, 230]]<|/det|>
22. 최고차항의 계수가 1인 삼차함수  \( f(x) \) 가 다음 조건을 만족시킨다.

<|ref|>text<|/ref|><|det|>[[95, 339, 702, 660]]<|/det|>
함수  \( f(x) \)  에 대하여
 \( f(k-1)f(k+1)<0 \) 
을 만족시키는 정수  \( k \) 는 존재하지 않는다.

<|ref|>text<|/ref|><|det|>[[70, 770, 955, 920]]<|/det|>
 \( f'\left(-\frac{1}{4}\right)=-\frac{1}{4},\ f'\left(\frac{1}{4}\right)<0 \)  일 때,  \( f(8) \) 의 값을 구하시오. [4점]"
"2024_odd_probalitity_23","<|ref|>text<|/ref|><|det|>[[52, 20, 960, 202]]<|/det|>
23. 5개의 문자 \(x, x, y, y, z\)를 모두 일렬로 나열하는 경우의
수는? [2점] 

<|ref|>text<|/ref|><|det|>[[85, 666, 181, 790]]<|/det|>
① 10
② 20
③ 30
④ 40
⑤ 50","<|ref|>text<|/ref|><|det|>[[46, 0, 960, 999]]<|/det|>
23. 5개의 문자 x, x, y, y, z를 모두 일렬로 나열하는 경우의
수는? [2점]
① 10 ② 20 ③ 30 ④ 40 ⑤ 50"
"2024_odd_probalitity_24","<|ref|>sub_title<|/ref|><|det|>[[42, 66, 620, 152]]<|/det|>
24. 두 사건 A, B는 서로 독립이고 

<|ref|>equation<|/ref|><|det|>[[168, 279, 690, 435]]<|/det|>
\[P(A \cap B) = \frac{1}{4}, \quad P(A^C) = 2P(A)\]

<|ref|>text<|/ref|><|det|>[[81, 555, 960, 644]]<|/det|>
일 때, P(B)의 값은? (단, A^C은 A의 역사진이다.) [3점] 

<|ref|>text<|/ref|><|det|>[[78, 755, 931, 915]]<|/det|>
① \(\frac{3}{8}\) ② \(\frac{1}{2}\) ③ \(\frac{5}{8}\) ④ \(\frac{3}{4}\) ⑤ \(\frac{7}{8}\)","<|ref|>text<|/ref|><|det|>[[35, 65, 618, 156]]<|/det|>
24. 두 사건 A, B는 서로 독립이고 

<|ref|>equation<|/ref|><|det|>[[167, 285, 692, 430]]<|/det|>
\[P(A \cap B) = \frac{1}{4}, \quad P(A^C) = 2P(A)\]

<|ref|>text<|/ref|><|det|>[[81, 555, 963, 650]]<|/det|>
일 때, P(B)의 값은? (단, \(A^C\)은 A의 여사건이다.) [3점] 

<|ref|>text<|/ref|><|det|>[[75, 757, 940, 925]]<|/det|>
① \(\frac{3}{8}\) ② \(\frac{1}{2}\) ③ \(\frac{5}{8}\) ④ \(\frac{3}{4}\) ⑤ \(\frac{7}{8}\)"
"2024_odd_probalitity_25","<|ref|>text<|/ref|><|det|>[[50, 52, 962, 355]]<|/det|>
25. 숫자 1, 2, 3, 4, 5, 6이 하나씩 적혀 있는 6장의 카드가 있다.
이 6장의 카드를 모두 한 번씩 사용하여 일렬로 임의로
나열할 때, 양 끝에 놓인 카드에 적힌 두 수의 합이 10 이하가
되도록 카드가 놓일 확률은? [3점] 

<|ref|>equation<|/ref|><|det|>[[85, 421, 888, 540]]<|/det|>
\[
① \quad \frac{8}{15} \quad ② \quad \frac{19}{30} \quad ③ \quad \frac{11}{15} \quad ④ \quad \frac{5}{6} \quad ⑤ \quad \frac{14}{15}
\]","<|ref|>text<|/ref|><|det|>[[52, 55, 961, 355]]<|/det|>
25. 숫자 1, 2, 3, 4, 5, 6이 하나씩 적혀 있는 6장의 카드가 있다.
이 6장의 카드를 모두 한 번씩 사용하여 일렬로 임의로
나열할 때, 양 끝에 놓인 카드에 적힌 두 수의 합이 10 이하가
되도록 카드가 놓일 확률은? [3점]

<|ref|>text<|/ref|><|det|>[[80, 420, 900, 530]]<|/det|>
①  \( \frac{8}{15} \)  ②  \( \frac{19}{30} \)  ③  \( \frac{11}{15} \)  ④  \( \frac{5}{6} \)  ⑤  \( \frac{14}{15} \) 

<|ref|>image<|/ref|><|det|>[[237, 670, 808, 930]]<|/det|>"
"2024_odd_probalitity_26","<|ref|>text<|/ref|><|det|>[[38, 60, 960, 238]]<|/det|>
26. 4개의 동전을 동시에 던져서 앞면이 나오는 동전의 개수를 확률변수 \(X\) 라 하고, 이산확률변수 \(Y\) 를 

<|ref|>equation<|/ref|><|det|>[[160, 333, 870, 540]]<|/det|>
\[Y = \begin{cases} X & (X가 0 또는 1의 값을 가지는 경우) \\ 2 & (X가 2 이상의 값을 가지는 경우) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[73, 636, 510, 710]]<|/det|>
라 하자. E(Y)의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[71, 799, 896, 930]]<|/det|>
① \(\frac{25}{16}\) ② \(\frac{13}{8}\) ③ \(\frac{27}{16}\) ④ \(\frac{7}{4}\) ⑤ \(\frac{29}{16}\)","<|ref|>text<|/ref|><|det|>[[33, 58, 952, 240]]<|/det|>
26. 4개의 동전을 동시에 던져서 앞면이 나오는 동전의 개수를 확률변수 X라 하고, 이산확률변수 Y를

<|ref|>text<|/ref|><|det|>[[155, 328, 861, 546]]<|/det|>
 \[ Y=\left\{\begin{aligned}X&\quad(X 外 0 延 1 的 缺 合 外 延 外 外 )\\ 2&\quad(X 外 2 可 的 缺 合 外 延 外 外 )\end{aligned}\right. \] 

<|ref|>text<|/ref|><|det|>[[68, 635, 501, 712]]<|/det|>
라 하자. E(Y)의 값은? [3점]

<|ref|>text<|/ref|><|det|>[[65, 789, 881, 936]]<|/det|>
①  \( \frac{25}{16} \)  ②  \( \frac{13}{8} \)  ③  \( \frac{27}{16} \)  ④  \( \frac{7}{4} \)  ⑤  \( \frac{29}{16} \)"
"2024_odd_probalitity_27","<|ref|>text<|/ref|><|det|>[[55, 66, 970, 201]]<|/det|>
27. 정규분포 \(N(m, 5^2)\)을 따르는 모집단에서 크기가 49인 표본을

임의추출하여 얻은 표본평균이 \(\overline{x}\)일 때, 모평균 \(m\)에 대한 

<|ref|>text<|/ref|><|det|>[[85, 231, 920, 476]]<|/det|>
신뢰도 95%의 신뢰구간이 \(a \le m \le \frac{6}{5}a\)이다. \(\overline{x}\)의 값은?

(단, \(Z\)가 표준정규분포를 따르는 확률변수일 때, 

<|ref|>equation<|/ref|><|det|>[[85, 500, 660, 580]]<|/det|>
\[P(|Z| \le 1.96) = 0.95 \text{로 계산한다.} [3점]\]

<|ref|>text<|/ref|><|det|>[[85, 650, 655, 732]]<|/det|>
① 15.2 ② 15.4 ③ 15.6 ④ 15.8 ⑤ 16.0","<|ref|>text<|/ref|><|det|>[[48, 58, 963, 750]]<|/det|>
27. 정규분포 N(m, 5²)을 따르는 모집단에서 크기가 49인 표본을
임의추출하여 얻은 표본평균이  \( \overline{x} \)  일 때, 모평균 m에 대한
신뢰도 95%의 신뢰구간이  \( a \leq m \leq \frac{6}{5}a \) 이다.  \( \overline{x} \)  의 값은?
(단, Z가 표준정규분포를 따르는 확률변수일 때,
P(|Z| ≤ 1.96) = 0.95로 계산한다.) [3점] 

<|ref|>text<|/ref|><|det|>[[85, 850, 895, 940]]<|/det|>
① 15.2 ② 15.4 ③ 15.6 ④ 15.8 ⑤ 16.0"
