"prob_id","raw_deepseek_ocr","raw_deepseek_ocr2"
"2026_odd_common_11","<|ref|>text<|/ref|><|det|>[[30, 10, 940, 175]]<|/det|>
11. 시각 \(t=0\)일 때 원점을 출발하여 수직선 위를 움직이는
점 P가 있다. 실수 \(k\)에 대하여 시각이 \(t(t \geq 0)\)일 때 점 P의
속도 \(v(t)\)가 

<|ref|>equation<|/ref|><|det|>[[135, 223, 404, 266]]<|/det|>
\[v(t) = t^2 - kt + 4\]

<|ref|>text<|/ref|><|det|>[[57, 310, 930, 355]]<|/det|>
이다. <보기>에서 옳은 것만을 있는 대로 고른 것은? [4점] 

<|ref|>text<|/ref|><|det|>[[448, 408, 590, 444]]<|/det|>
<보기> 

<|ref|>text<|/ref|><|det|>[[95, 483, 920, 560]]<|/det|>
ㄱ. \(k=0\)이면, 시각 \(t=1\)일 때 점 P의 위치는 \(\frac{13}{3}\) 이다. 

<|ref|>text<|/ref|><|det|>[[95, 570, 784, 667]]<|/det|>
ㄴ. \(k=3\)이면, 출발한 후 점 P의 운동 방향이
한 번 바뀐다. 

<|ref|>text<|/ref|><|det|>[[95, 680, 819, 780]]<|/det|>
ㄷ. \(k=5\)이면, 시각 \(t=0\)에서 \(t=2\)까지 점 P가
움직인 거리는 3이다.","<|ref|>text<|/ref|><|det|>[[25, 12, 963, 174]]<|/det|>
11. 시각 t=0일 때 원점을 출발하여 수직선 위를 움직이는
점 P가 있다. 실수 k에 대하여 시각이  \( t(t \geq 0) \) 일 때 점 P의
속도  \( v(t) \) 가

<|ref|>equation<|/ref|><|det|>[[147, 220, 405, 266]]<|/det|>
 \[ v(t)=t^{2}-k t+4 \] 

<|ref|>text<|/ref|><|det|>[[60, 310, 933, 357]]<|/det|>
이다. <보기>에서 옳은 것만을 있는 대로 고른 것은? [4점]

<|ref|>text<|/ref|><|det|>[[61, 470, 928, 550]]<|/det|>
ㄱ. k=0이면, 시각 t=1일 때 점 P의 위치는  \( \frac{13}{3} \)  이다.

<|ref|>text<|/ref|><|det|>[[89, 567, 775, 670]]<|/det|>
ㄴ. k=3이면, 출발한 후 점 P의 운동 방향이
한 번 바뀐다.

<|ref|>text<|/ref|><|det|>[[60, 680, 810, 784]]<|/det|>
ㄷ. k=5이면, 시각 t=0에서 t=2까지 점 P가
움직인 거리는 3이다.

<|ref|>text<|/ref|><|det|>[[57, 856, 810, 956]]<|/det|>
① ㄱ ② ㄱ, ㄴ ③ ㄱ, ㄷ
④ ㄴ, ㄷ ⑤ ㄱ, ㄴ, ㄷ"
"2026_odd_common_12","<|ref|>text<|/ref|><|det|>[[12, 34, 375, 140]]<|/det|>
12. 등비수열 {aₙ}⁰ 

<|ref|>equation<|/ref|><|det|>[[145, 250, 688, 350]]<|/det|>
\[
2(a_1 + a_4 + a_7) = a_4 + a_7 + a_{10} = 6
\]

<|ref|>text<|/ref|><|det|>[[52, 468, 617, 567]]<|/det|>
을 만족시킬 때, a₁₀의 값은? [4점] 

<|ref|>text<|/ref|><|det|>[[46, 690, 970, 870]]<|/det|>
① \(\frac{22}{7}\) ② \(\frac{24}{7}\) ③ \(\frac{26}{7}\) ④ \(\frac{30}{7}\) ⑤ \(\frac{32}{7}\)","<|ref|>text<|/ref|><|det|>[[7, 30, 373, 150]]<|/det|>
12. 등비수열  \( \{a_{n}\} \)  이 

<|ref|>equation<|/ref|><|det|>[[145, 250, 689, 370]]<|/det|>
\[2(a_1 + a_4 + a_7) = a_4 + a_7 + a_{10} = 6\]

<|ref|>text<|/ref|><|det|>[[52, 468, 618, 575]]<|/det|>
을 만족시킬 때, \(a_{10}\) 의 값은? [4점] 

<|ref|>text<|/ref|><|det|>[[46, 699, 97, 835]]<|/det|>
① \(\frac{22}{7}\) 

<|ref|>text<|/ref|><|det|>[[250, 699, 302, 835]]<|/det|>
② \(\frac{24}{7}\) 

<|ref|>text<|/ref|><|det|>[[451, 699, 501, 835]]<|/det|>
③ \(\frac{26}{7}\) 

<|ref|>text<|/ref|><|det|>[[654, 699, 703, 835]]<|/det|>
④ \(\frac{30}{7}\) 

<|ref|>text<|/ref|><|det|>[[856, 699, 906, 835]]<|/det|>
⑤ \(\frac{32}{7}\)"
"2026_odd_common_13","<|ref|>text<|/ref|><|det|>[[11, 30, 636, 125]]<|/det|>
13. 함수 \(f(x) = x^2 - 4x - 3\)에 대하여 

<|ref|>text<|/ref|><|det|>[[45, 160, 985, 300]]<|/det|>
곡선 \(y=f(x)\) 위의 점 \((1, -6)\)에서의 접선을 \(l\)이라 하고,
함수 \(g(x)=(x^3-2x)f(x)\)에 대하여 

<|ref|>text<|/ref|><|det|>[[45, 325, 970, 666]]<|/det|>
곡선 \(y=g(x)\) 위의 점 \((1, 6)\)에서의 접선을 \(m\)이라 하자.
두 직선 \(l, m\)과 \(y\)축으로 둘러싸인 도형의 넓이는? [4점] 

<|ref|>text<|/ref|><|det|>[[45, 775, 145, 860]]<|/det|>
① 21 

<|ref|>text<|/ref|><|det|>[[247, 775, 346, 860]]<|/det|>
② 28 

<|ref|>text<|/ref|><|det|>[[448, 775, 548, 860]]<|/det|>
③ 35 

<|ref|>text<|/ref|><|det|>[[651, 775, 750, 860]]<|/det|>
④ 42 

<|ref|>text<|/ref|><|det|>[[853, 775, 952, 860]]<|/det|>
⑤ 49","<|ref|>text<|/ref|><|det|>[[0, 0, 999, 999]]<|/det|>
13. 합수  \( f(x) = x^{2} - 4x - 3 \)  에 대하여
곡선  \( y = f(x) \)  위의 점  \( (1, -6) \) 에서의 접선을  \( l \) 이라 하고,
합수  \( g(x) = (x^{3} - 2x)f(x) \) 에 대하여
곡선  \( y = g(x) \)  위의 점  \( (1, 6) \) 에서의 접선을  \( m \) 이라 하자.
두 직선 l, m과 y축으로 둘러싸인 도형의 넓이는? [4점]
① 21 ② 28 ③ 35 ④ 42 ⑤ 49"
"2026_odd_common_14","<|ref|>text<|/ref|><|det|>[[25, 0, 970, 300]]<|/det|>
14. 그림과 같이 \(\overline{AB} = 3\), \(\overline{BC} = 4\)이고 \(\angle B = \frac{\pi}{2}\) 인 직각삼각형 ABC가 있다. 선분 AB를 2:1로 내분하는 점을 D, 점 A를 중심으로 하고 반지름의 길이가 \(\overline{AD}\) 인 원이 선분 AC와 만나는 점을 E, 직선 AB가 이 원과 만나는 점 중 D가 아닌 점을 F라 하고, 호 EF 위의 점 G를 \(\overline{CG} = 2\sqrt{6}\) 이 되도록 잡는다. 세 점 C, E, G를 지나는 원 위의 점 H가 \(\angle HCG = \angle BAC\)를 만족시킬 때, 선분 GH의 길이는? [4점] 

<|ref|>image<|/ref|><|det|>[[285, 336, 768, 815]]<|/det|>
 

<|ref|>text<|/ref|><|det|>[[54, 852, 210, 916]]<|/det|>
① \(\frac{6\sqrt{15}}{5}\) 

<|ref|>text<|/ref|><|det|>[[54, 930, 230, 988]]<|/det|>
④ \(\frac{32\sqrt{15}}{25}\) 

<|ref|>text<|/ref|><|det|>[[364, 853, 540, 916]]<|/det|>
② \(\frac{38\sqrt{10}}{25}\) 

<|ref|>text<|/ref|><|det|>[[364, 930, 525, 988]]<|/det|>
⑤ \(\frac{8\sqrt{10}}{5}\) 

<|ref|>text<|/ref|><|det|>[[670, 857, 830, 916]]<|/det|>
③ \(\frac{14\sqrt{3}}{5}\)","<|ref|>text<|/ref|><|det|>[[20, 4, 970, 300]]<|/det|>
14. 그림과 같이  \( \overline{AB} = 3 \) ,  \( \overline{BC} = 4 \) 이고  \( \angle B = \frac{\pi}{2} \)  인 직각삼각형 ABC가 있다. 선분 AB를 2:1로 내분하는 점을 D, 점 A를 중심으로 하고 반지름의 길이가  \( \overline{AD} \) 인 원이 선분 AC와 만나는 점을 E, 직선 AB가 이 원과 만나는 점 중 D가 아닌 점을 F라 하고, 호 EF 위의 점 G를  \( \overline{CG} = 2\sqrt{6} \) 이 되도록 잡는다. 세 점 C, E, G를 지나는 원 위의 점 H가  \( \angle HCG = \angle BAC \) 를 만족시킬 때, 선분 GH의 길이는? [4점] 

<|ref|>image<|/ref|><|det|>[[293, 334, 763, 814]]<|/det|>
 

<|ref|>text<|/ref|><|det|>[[50, 853, 220, 913]]<|/det|>
①  \( \frac{6\sqrt{15}}{5} \) 

<|ref|>text<|/ref|><|det|>[[360, 853, 533, 913]]<|/det|>
②  \( \frac{38\sqrt{10}}{25} \) 

<|ref|>text<|/ref|><|det|>[[660, 853, 820, 913]]<|/det|>
③  \( \frac{14\sqrt{3}}{5} \) 

<|ref|>text<|/ref|><|det|>[[50, 924, 230, 984]]<|/det|>
④  \( \frac{32\sqrt{15}}{25} \) 

<|ref|>text<|/ref|><|det|>[[360, 924, 519, 984]]<|/det|>
⑤  \( \frac{8\sqrt{10}}{5} \)"
"2026_odd_common_15","<|ref|>sub_title<|/ref|><|det|>[[19, 6, 308, 50]]<|/det|>
15. 함수 \(f(x)\)가 

<|ref|>equation<|/ref|><|det|>[[148, 101, 555, 231]]<|/det|>
\[f(x) = \begin{cases} -x^2 & (x < 0) \\ x^2 - x & (x \geq 0) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[55, 277, 631, 323]]<|/det|>
이고, 양수 \(a\)에 대하여 함수 \(g(x)\)를 

<|ref|>equation<|/ref|><|det|>[[148, 370, 640, 565]]<|/det|>
\[g(x) = \begin{cases} ax + a & (x < -1) \\ 0 & (-1 \leq x < 1) \\ ax - a & (x \geq 1) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[55, 612, 952, 821]]<|/det|>
이러 하자. 함수 \(h(x) = \int_{0}^{x} (g(t) - f(t))dt\)가 오직 하나의 극차을 갖도록 하는 \(a\)의 최댓차을 \(k\)라 하자. \(a=k\)일 때, \(k+h(3)\)의 값은? [4점] 

<|ref|>text<|/ref|><|det|>[[50, 867, 949, 952]]<|/det|>
① \(\frac{9}{2}\) ② \(\frac{11}{2}\) ③ \(\frac{13}{2}\) ④ \(\frac{15}{2}\) ⑤ \(\frac{17}{2}\)","<|ref|>text<|/ref|><|det|>[[15, 9, 300, 54]]<|/det|>
15. 함수  \( f(x) \) 가 

<|ref|>equation<|/ref|><|det|>[[142, 102, 554, 230]]<|/det|>
\[f(x) = \begin{cases} -x^2 & (x < 0) \\ x^2 - x & (x \ge 0) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[51, 277, 629, 325]]<|/det|>
이고, 양수 a에 대하여 함수  \( g(x) \) 를 

<|ref|>equation<|/ref|><|det|>[[142, 369, 639, 567]]<|/det|>
\[g(x) = \begin{cases} ax + a & (x < -1) \\ 0 & (-1 \le x < 1) \\ ax - a & (x \ge 1) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[51, 618, 961, 820]]<|/det|>
이러 하자. 함수  \( h(x) = \int_{0}^{x} (g(t) - f(t)) dt \) 가 오직 하나의 극값을 갖도록 하는 a의 최댓값을 k라 하자. a = k일 때,  \( k + h(3) \) 의 값은? [4점] 

<|ref|>text<|/ref|><|det|>[[51, 871, 959, 949]]<|/det|>
①  \( \frac{9}{2} \)  ②  \( \frac{11}{2} \)  ③  \( \frac{13}{2} \)  ④  \( \frac{15}{2} \)  ⑤  \( \frac{17}{2} \)"
"2026_odd_common_16","<|ref|>text<|/ref|><|det|>[[15, 50, 992, 202]]<|/det|>
16. 수열 \(\{a_n\}\)은 \(a_1 = 1\)이고, 모든 자연수 \(n\)에 대하여 

<|ref|>equation<|/ref|><|det|>[[159, 424, 444, 560]]<|/det|>
\[a_{n+1} = n^2 a_n + 1\]

<|ref|>text<|/ref|><|det|>[[55, 710, 799, 835]]<|/det|>
을 만족시킨다. \(a_3\)의 값을 구하시오. [3점]","<|ref|>text<|/ref|><|det|>[[6, 45, 988, 320]]<|/det|>
16. 수열  \( \{a_{n}\} \)  은  \( a_{1}=1 \) 이고, 모든 자연수 n 에 대하여

<|ref|>equation<|/ref|><|det|>[[153, 410, 440, 574]]<|/det|>
 \[ a_{n+1}=n^{2}a_{n}+1 \] 

<|ref|>text<|/ref|><|det|>[[50, 732, 792, 911]]<|/det|>
을 만족시킨다.  \( a_{3} \) 의 값을 구하시오. [3점]"
"2026_odd_common_17","<|ref|>text<|/ref|><|det|>[[25, 35, 970, 640]]<|/det|>
17. 함수 \(f(x) = 4x^3 - 2x\)의 한 부정적분 \(F(x)\)에 대하여
\(F(0) = 4\)일 때, \(F(2)\)의 값을 구하시오. [3점]","<|ref|>text<|/ref|><|det|>[[21, 45, 967, 675]]<|/det|>
17. 함수  \( f(x) = 4x^{3} - 2x \)  의 한 부정적분  \( F(x) \)  에 대하여  \( F(0) = 4 \)  일 때,  \( F(2) \)  의 값을 구하시오. [3점]"
"2026_odd_common_18","<|ref|>text<|/ref|><|det|>[[25, 30, 960, 175]]<|/det|>
18. \(\overline{AB} = 5, \overline{AC} = 6\)이고 \(\cos(\angle BAC) = -\frac{3}{5}\)일 

<|ref|>text<|/ref|><|det|>[[67, 250, 960, 400]]<|/det|>
삼각형 ABC의 넓이를 구하시오. [3점]","<|ref|>text<|/ref|><|det|>[[20, 0, 961, 800]]<|/det|>
18.  \( \overline{AB} = 5 \) ,  \( \overline{AC} = 6 \) 이고  \( \cos(\angle BAC) = -\frac{3}{5} \)  이
삼각형 ABC의 넓이를 구하시오. [3점]"
"2026_odd_common_19","<|ref|>text<|/ref|><|det|>[[17, 25, 848, 190]]<|/det|>
19. \(-2 \le x \le 2\) 인 모든 실수 \(x\)에 대하여 부등식 

<|ref|>equation<|/ref|><|det|>[[155, 400, 653, 540]]<|/det|>
\[
\begin{aligned}
- k &\le 2x^3 + 3x^2 - 12x - 8 \le k \\
&\le 2x^3 + 3x^2 - 12x - 8
\end{aligned}
\] 

<|ref|>text<|/ref|><|det|>[[54, 666, 970, 789]]<|/det|>
가 성립하도록 하는 양수 \(k\)의 최솟값을 구하시오. [3점]","<|ref|>text<|/ref|><|det|>[[10, 0, 844, 999]]<|/det|>
19.  \( -2 \leq x \leq 2 \)  이 모든 실수 x 에 대하여 부등식

 \( -k \leq 2x^{3} + 3x^{2} - 12x - 8 \leq k \) 

가 성립하도록 하는 양수 k의 최솟값을 구하시오. [3점]"
"2026_odd_common_20","<|ref|>text<|/ref|><|det|>[[94, 72, 230, 97]]<|/det|>
• \(a_1 = 7\) 

<|ref|>text<|/ref|><|det|>[[94, 105, 555, 133]]<|/det|>
• 2 이상의 자연수 \(n\)에 대하여 

<|ref|>equation<|/ref|><|det|>[[175, 141, 626, 195]]<|/det|>
\[ \sum_{k=1}^{n} a_k = \frac{2}{3} a_n + \frac{1}{6} n^2 - \frac{1}{6} n + 10 \]

<|ref|>text<|/ref|><|det|>[[126, 202, 206, 226]]<|/det|>
이다. 

<|ref|>text<|/ref|><|det|>[[54, 269, 792, 325]]<|/det|>
다음은 \(\sum_{k=1}^{12} a_k + \sum_{k=1}^{5} a_{2k+1}\)의 값을 구하는 과정이다. 

<|ref|>text<|/ref|><|det|>[[84, 365, 936, 420]]<|/det|>
2 이상의 자연수 \(n\)에 대하여 \(a_{n+1} = \sum_{k=1}^{n+1} a_k - \sum_{k=1}^{n} a_k\)이므로 

<|ref|>equation<|/ref|><|det|>[[161, 430, 590, 472]]<|/det|>
\[ a_{n+1} = \frac{2}{3} (a_n + 1 - a_n) + \boxed{7} \]

<|ref|>text<|/ref|><|det|>[[84, 481, 430, 507]]<|/det|>
이고, 이 식을 정리하면 

<|ref|>equation<|/ref|><|det|>[[161, 516, 723, 549]]<|/det|>
\[ 2a_n + a_{n+1} = 3 \times \boxed{7} \quad \dots \dots \quad ① \]

<|ref|>text<|/ref|><|det|>[[84, 552, 164, 576]]<|/det|>
이다. 

<|ref|>equation<|/ref|><|det|>[[161, 586, 730, 636]]<|/det|>
\[ \sum_{k=1}^{n} a_k = \frac{3}{2} a_n + \frac{1}{6} n^2 - \frac{1}6 n + 10 \quad (n \ge 2) \]

<|ref|>text<|/ref|><|det|>[[84, 644, 536, 670]]<|/det|>
에서 양변에 \(n=2\)를 대입하면 

<|ref|>equation<|/ref|><|det|>[[161, 678, 723, 712]]<|/det|>
\[ a_2 = \boxed{1} \quad \dots \dots \quad ② \]

<|ref|>text<|/ref|><|det|>[[84, 713, 440, 739]]<|/det|>
이다. ①과 ②에 의하여 

<|ref|>equation<|/ref|><|det|>[[161, 746, 875, 835]]<|/det|>
\[ \sum_{k=1}^{12} a_k + \sum_{k=1}^{5}a_{2k+1} = a_1 + a_2 + \sum_{k=1}^{5} (2a_{2k+1} + a_{2k+2}) \\ = \boxed{1} \quad \dots \dots \quad ③ \]

<|ref|>text<|/ref|><|det|>[[84, 841, 164, 866]]<|/det|>
이다. 

<|ref|>text<|/ref|><|det|>[[54, 907, 940, 998]]<|/det|>
위의 (가)에 알맞은 식을 \(f(n)\)이라 하고, (나), (다)에 알맞은
수를 각각 \(p\), \(q\)라 할 때, \(\frac{p \times q}{f(12)}\)의 값을 구하시오. [4점]","<|ref|>text<|/ref|><|det|>[[15, 2, 660, 31]]<|/det|>
20. 수열  \( \{a_{n}\} \)  이 다음 조건을 만족시킨다. 

<|ref|>equation<|/ref|><|det|>[[92, 74, 238, 98]]<|/det|>
\[ \bullet a_1 = 7 \]

<|ref|>text<|/ref|><|det|>[[92, 106, 565, 132]]<|/det|>
- 2 이상의 자연수 \(n\)에 대하여 

<|ref|>equation<|/ref|><|det|>[[175, 142, 633, 195]]<|/det|>
\[ \sum_{k=1}^{n} a_k = \frac{2}{3} a_n + \frac{1}{6} n^2 - \frac{1}{6} n + 10 \]

<|ref|>text<|/ref|><|det|>[[128, 202, 206, 226]]<|/det|>
이다. 

<|ref|>text<|/ref|><|det|>[[57, 270, 795, 323]]<|/det|>
다음은 \(\sum_{k=1}^{12} a_k + \sum_{k=1}^{5} a_{2k+1}\)의 값을 구하는 과정이다. 

<|ref|>text<|/ref|><|det|>[[81, 366, 949, 421]]<|/det|>
2 이상의 자연수 \(n\)에 대하여 \(a_{n+1} = \sum_{k=1}^{n+1} a_k - \sum_{k=1}^{n} a_k\)이므로 

<|ref|>equation<|/ref|><|det|>[[163, 430, 610, 475]]<|/det|>
\[ a_{n+1} = \frac{2}{3} (a_{n+1} - a_n) + \lfloor \frac{n}{2} \rfloor \]

<|ref|>text<|/ref|><|det|>[[81, 483, 437, 508]]<|/det|>
이고, 이 식을 정리하면 

<|ref|>equation<|/ref|><|det|>[[163, 519, 720, 547]]<|/det|>
\[ 2a_n + a_{n+1} = 3 \times \lfloor \frac{n}{2} \rfloor \quad \dots\dots \textcircled{1} \]

<|ref|>text<|/ref|><|det|>[[81, 554, 168, 577]]<|/det|>
이다. 

<|ref|>equation<|/ref|><|det|>[[163, 586, 737, 639]]<|/det|>
\[ \sum_{k=1}^n a_k = \frac{2}{3} a_n + \frac{1}{6}n^2 - \frac{1}{6}n + 10 \quad (n \ge 2) \]

<|ref|>text<|/ref|><|det|>[[81, 647, 540, 671]]<|/det|>
에서 양변에 \(n=2\)를 대입하면 

<|ref|>equation<|/ref|><|det|>[[163, 679, 728, 707]]<|/det|>
\[ a_2 = \lfloor \frac{n+1}{2} \rfloor \quad \dots\dots \textcircled{2} \]

<|ref|>text<|/ref|><|det|>[[81, 714, 444, 738]]<|/det|>
이다. ①과 ②에 의하여 

<|ref|>equation<|/ref|><|det|>[[163, 746, 884, 833]]<|/det|>
\[ \begin{aligned} \sum_{k=1}^{12} a_k + \sum_{k=1}^{5}a_{2k+1} &= a_1 + a_2 + \sum_{k=1}^{5} (2a_{2k+1} + a_{2k+2}) \\ &= \lfloor \frac{n}{2} \rfloor \end{aligned} \]

<|ref|>text<|/ref|><|det|>[[81, 842, 164, 865]]<|/det|>
이다. 

<|ref|>text<|/ref|><|det|>[[57, 909, 950, 988]]<|/det|>
위의 (가)에 알맞은 식을 \(f(n)\)이라 하고, (나), (다)에 알맞은 수를 각각 \(p, q\)라 할 때, \(\frac{p \times q}{f(12)}\)의 값을 구하시오. [4점]"
"2026_odd_common_21","<|ref|>sub_title<|/ref|><|det|>[[21, 10, 884, 120]]<|/det|>
## 21. 최고차항의 계수가 양수인 삼차함수 \(f(x)\)와 실수 \(t\)에 대하여 함수 

<|ref|>equation<|/ref|><|det|>[[143, 170, 528, 294]]<|/det|>
\[g(x) = \begin{cases} -f(x) & (x < t) \\ f(x) & (x \geq t) \end{cases}\]

<|ref|>text<|/ref|><|det|>[[52, 339, 936, 384]]<|/det|>
는 실수 전체의 집합에서 연속이고 다음 조건을 만족시킨다. 

<|ref|>equation<|/ref|><|det|>[[87, 465, 830, 610]]<|/det|>
\[(가) 모든 실수 a에 대하여 \lim_{x \to a+} \frac{g(x)}{x(x-2)} 의 값이 존재한다.\]

<|ref|>equation<|/ref|><|det|>[[87, 630, 824, 740]]<|/det|>
\[(나) \lim_{x \to m+} \frac{g(x)}{x(x-2)} 의 값이 음수가 되도록 하는 자연수 m의 집합은 \{g(-1), -\frac{7}{2}g(1)\}이다.\]

<|ref|>equation<|/ref|><|det|>[[57, 750, 850, 830]]<|/det|>
\[g(-5)의 값을 구하시오. (단, g(-1) \neq -\frac{7}{2}g(1)) [4점]\]","<|ref|>text<|/ref|><|det|>[[17, 8, 892, 117]]<|/det|>
21. 최고차항의 계수가 양수인 삼차함수  \( f(x) \) 와 실수 t에 대하여 함수

<|ref|>equation<|/ref|><|det|>[[138, 165, 525, 291]]<|/det|>
 \[ g\left(x\right)=\left\{\begin{array}{l l}{-f\left(x\right)}&{\left(x<t\right)}\\ {}&{}\\ {f\left(x\right)}&{\left(x\geq t\right)}\\ \end{array}\right. \] 

<|ref|>text<|/ref|><|det|>[[52, 337, 939, 384]]<|/det|>
는 실수 전체의 집합에서 연속이고 다음 조건을 만족시킨다.

<|ref|>text<|/ref|><|det|>[[83, 459, 835, 617]]<|/det|>
(가) 모든 실수 a에 대하여  \( \lim_{x\to a^{+}}\frac{g(x)}{x(x-2)} \)  의 값이 존재한다.

<|ref|>text<|/ref|><|det|>[[83, 630, 808, 750]]<|/det|>
(나)  \( \lim_{x\to m+}\frac{g(x)}{x(x-2)} \)  의 값이 음수가 되도록 하는
자연수 m의 집합은  \( \left\{g(-1), -\frac{7}{2}g(1)\right\} \) 이다.

<|ref|>text<|/ref|><|det|>[[53, 896, 859, 968]]<|/det|>
 \( g(-5) \) 의 값을 구하시오. (단,  \( g(-1) \neq -\frac{7}{2}g(1) \) ) [4점]"
"2026_odd_common_22","<|ref|>text<|/ref|><|det|>[[24, 20, 730, 110]]<|/det|>
22. 곡선 \(y = \log_{16}(8x+2)\) 위의 점 \(A(a, b)\) 와 

<|ref|>text<|/ref|><|det|>[[60, 155, 850, 303]]<|/det|>
곡선 \(y = 4^{x-1} - \frac{1}{2}\) 위의 점 \(B\)가 제1사분면에 있다. 

<|ref|>text<|/ref|><|det|>[[60, 339, 984, 450]]<|/det|>
점 \(A\)를 직선 \(y=x\)에 대하여 대칭이동한 점이 직선 \(OB\) 위에

있고 선분 \(AB\)의 중점의 좌표가 \(\left(\frac{77}{8}, \frac{133}{8}\right)\)일 때, 

<|ref|>text<|/ref|><|det|>[[60, 666, 644, 800]]<|/det|>
\(a \times b = \frac{q}{p}\) 이다. \(p+q\)의 값을 구하시오. 

<|ref|>text<|/ref|><|det|>[[60, 841, 920, 930]]<|/det|>
(단, 0는 원점이고, \(p\)와 \(q\)는 서로소인 자연수이다.) [4점]","<|ref|>text<|/ref|><|det|>[[18, 12, 999, 942]]<|/det|>
22. 곡선  \( y = \log_{16}(8x + 2) \)  위의 점  \( A(a, b) \) 와
곡선  \( y = 4^{x-1} - \frac{1}{2} \)  위의 점 B가 제 1사분면에 있다.
점 A를 직선  \( y = x \) 에 대하여 대칭이동한 점이 직선 OB 위에
있고 선분 AB의 중점의 좌표가  \( \left(\frac{77}{8}, \frac{133}{8}\right) \) 일 때,
 \( a \times b = \frac{q}{p} \)  이다.  \( p + q \) 의 값을 구하시오.
(단, O는 원점이고, p와 q는 서로소인 자연수이다.) [4점]"
"2026_odd_probability_23","<|ref|>text<|/ref|><|det|>[[20, 40, 970, 500]]<|/det|>
23. 네 문자 \(a, b, c, d\) 중에서 중복을 허락하여 3개를 택해
일렬로 나열하는 경우의 수는? [2점] 

<|ref|>text<|/ref|><|det|>[[55, 650, 150, 760]]<|/det|>
① 56 
② 60 
③ 64 
④ 68 
⑤ 72","<|ref|>text<|/ref|><|det|>[[15, 0, 970, 997]]<|/det|>
23. 네 문자 a, b, c, d 중에서 중복을 허락하여 3개를 택해
일렬로 나열하는 경우의 수는? [2점]
① 56 ② 60 ③ 64 ④ 68 ⑤ 72"
"2026_odd_probability_24","<|ref|>sub_title<|/ref|><|det|>[[13, 30, 500, 130]]<|/det|>
24. 두 사건 A, B 에 대하여 

<|ref|>equation<|/ref|><|det|>[[147, 245, 850, 400]]<|/det|>
\[P(A) = \frac{2}{5}, \quad P(B | A) = \frac{1}{4}, \quad P(A \cup B) = 1\]

<|ref|>text<|/ref|><|det|>[[57, 536, 500, 627]]<|/det|>
일 때, P(B) 의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[52, 740, 120, 900]]<|/det|>
① \(\frac{7}{10}\) 

<|ref|>text<|/ref|><|det|>[[253, 740, 348, 900]]<|/det|>
② \(\frac{3}{4}\) 

<|ref|>text<|/ref|><|det|>[[454, 740, 500, 900]]<|/det|>
③ \(\frac{4}{5}\) 

<|ref|>text<|/ref|><|det|>[[655, 740, 765, 900]]<|/det|>
④ \(\frac{17}{20}\) 

<|ref|>text<|/ref|><|det|>[[857, 740, 963, 900]]<|/det|>
⑤ \(\frac{9}{10}\)","<|ref|>text<|/ref|><|det|>[[8, 29, 497, 130]]<|/det|>
24. 두 사건 A, B에 대하여 

<|ref|>equation<|/ref|><|det|>[[149, 252, 853, 425]]<|/det|>
\[P(A) = \frac{2}{5}, \quad P(B|A) = \frac{1}{4}, \quad P(A \cup B) = 1\]

<|ref|>text<|/ref|><|det|>[[54, 540, 501, 639]]<|/det|>
일 때, P(B)의 값은? [3점] 

<|ref|>text<|/ref|><|det|>[[49, 750, 970, 927]]<|/det|>
① \(\frac{7}{10}\) ② \(\frac{3}{4}\) ③ \(\frac{4}{5}\) ④ \(\frac{17}{20}\) ⑤ \(\frac{9}{10}\)"
"2026_odd_probability_25","<|ref|>text<|/ref|><|det|>[[20, 0, 970, 330]]<|/det|>
25. 주머니에 숫자 1, 2, 3, 4, 5가 하나씩 적혀 있는
훨 공 5개와 숫자 2, 3, 4, 5, 6이 하나씩 적혀 있는
검은 공 5개가 들어 있다. 이 주머니에서 임의로 2개의 공을
동시에 꺼낼 때, 꺼낸 2개의 공이 서로 같은 색이거나
꺼낸 2개의 공에 적힌 수가 서로 같을 확률은? [3점] 

<|ref|>text<|/ref|><|det|>[[55, 390, 905, 488]]<|/det|>
① \(\frac{7}{15}\) ② \(\frac{8}{15}\) ③ \(\frac{3}{5}\) ④ \(\frac{2}{3}\) ⑤ \(\frac{11}{15}\) 

<|ref|>image<|/ref|><|det|>[[350, 585, 688, 970]]<|/det|>","<|ref|>text<|/ref|><|det|>[[15, 0, 959, 333]]<|/det|>
25. 주머니에 숫자 1, 2, 3, 4, 5가 하나씩 적혀 있는
흰 공 5개와 숫자 2, 3, 4, 5, 6이 하나씩 적혀 있는
검은 공 5개가 들어 있다. 이 주머니에서 임의로 2개의 공을
동시에 꺼낼 때, 꺼낸 2개의 공이 서로 같은 색이거나
꺼낸 2개의 공에 적힌 수가 서로 같을 확률은? [3점]

<|ref|>text<|/ref|><|det|>[[49, 390, 901, 490]]<|/det|>
①  \( \frac{7}{15} \)  ②  \( \frac{8}{15} \)  ③  \( \frac{3}{5} \)  ④  \( \frac{2}{3} \)  ⑤  \( \frac{11}{15} \) 

<|ref|>image<|/ref|><|det|>[[360, 585, 661, 975]]<|/det|>"
